Part Number,Manufacturer,Description,Range,Colour,Width,Cost per SQM (ex VAT),Sell per SQM (inc VAT),Category,Sub-Category,Notes
CA44733ABI,Abingdon Carpets,Charter Berber Loop Mint Leaf (5 M),Charter Berber Loop,Mint Leaf,5.0,20.99,45.0,Carpet,Wool Blend,
CA43815ABI,Abingdon Carpets,Charter Berber Loop Mustard (2.5 M),Charter Berber Loop,Mustard,2.5,20.99,45.0,Carpet,Wool Blend,
CA28944ABI,Abingdon Carpets,Charter Berber Loop Mustard (4 M),Charter Berber Loop,Mustard,4.0,20.99,45.0,Carpet,Wool Blend,
CA71467ABI,Abingdon Carpets,Charter Berber Loop Mustard (5 M),Charter Berber Loop,Mustard,5.0,20.99,45.0,Carpet,Wool Blend,
CA60077ABI,Abingdon Carpets,Charter Berber Loop Nutmeg (2.5 M),Charter Berber Loop,Nutmeg,2.5,20.99,45.0,Carpet,Wool Blend,
CA21697ABI,Abingdon Carpets,Charter Berber Loop Nutmeg (4 M),Charter Berber Loop,Nutmeg,4.0,20.99,45.0,Carpet,Wool Blend,
CA29025ABI,Abingdon Carpets,Charter Berber Loop Nutmeg (5 M),Charter Berber Loop,Nutmeg,5.0,20.99,45.0,Carpet,Wool Blend,
CA25156ABI,Abingdon Carpets,Charter Berber Loop Pewter (2.5 M),Charter Berber Loop,Pewter,2.5,20.99,45.0,Carpet,Wool Blend,
CA73183ABI,Abingdon Carpets,Charter Berber Loop Pewter (4 M),Charter Berber Loop,Pewter,4.0,20.99,45.0,Carpet,Wool Blend,
CA87077ABI,Abingdon Carpets,Charter Berber Loop Pewter (5 M),Charter Berber Loop,Pewter,5.0,20.99,45.0,Carpet,Wool Blend,
CA50127ABI,Abingdon Carpets,Charter Berber Loop Pumice (2.5 M),Charter Berber Loop,Pumice,2.5,20.99,45.0,Carpet,Wool Blend,
CA94807ABI,Abingdon Carpets,Charter Berber Loop Pumice (4 M),Charter Berber Loop,Pumice,4.0,20.99,45.0,Carpet,Wool Blend,
CA48357ABI,Abingdon Carpets,Charter Berber Loop Pumice (5 M),Charter Berber Loop,Pumice,5.0,20.99,45.0,Carpet,Wool Blend,
CA83756ABI,Abingdon Carpets,Charter Berber Loop Silver Mist (2.5 M),Charter Berber Loop,Silver Mist,2.5,20.99,45.0,Carpet,Wool Blend,
CA45141ABI,Abingdon Carpets,Charter Berber Loop Silver Mist (4 M),Charter Berber Loop,Silver Mist,4.0,20.99,45.0,Carpet,Wool Blend,
CA79595ABI,Abingdon Carpets,Charter Berber Loop Silver Mist (5 M),Charter Berber Loop,Silver Mist,5.0,20.99,45.0,Carpet,Wool Blend,
CA68604ABI,Abingdon Carpets,Charter Plain Loop Cotswold (2.5 M),Charter Plain Loop,Cotswold,2.5,22.04,48.0,Carpet,Wool,
CA19396ABI,Abingdon Carpets,Charter Plain Loop Cotswold (4 M),Charter Plain Loop,Cotswold,4.0,22.04,48.0,Carpet,Wool,
CA75214ABI,Abingdon Carpets,Charter Plain Loop Cotswold (5 M),Charter Plain Loop,Cotswold,5.0,22.04,48.0,Carpet,Wool,
CA89056ABI,Abingdon Carpets,Charter Plain Loop Dalesbred (2.5 M),Charter Plain Loop,Dalesbred,2.5,22.04,48.0,Carpet,Wool,
CA91664ABI,Abingdon Carpets,Charter Plain Loop Dalesbred (4 M),Charter Plain Loop,Dalesbred,4.0,22.04,48.0,Carpet,Wool,
CA43627ABI,Abingdon Carpets,Charter Plain Loop Dalesbred (5 M),Charter Plain Loop,Dalesbred,5.0,22.04,48.0,Carpet,Wool,
CA91694ABI,Abingdon Carpets,Charter Plain Loop Drysdale (2.5 M),Charter Plain Loop,Drysdale,2.5,22.04,48.0,Carpet,Wool,
CA46146ABI,Abingdon Carpets,Charter Plain Loop Drysdale (4 M),Charter Plain Loop,Drysdale,4.0,22.04,48.0,Carpet,Wool,
CA84168ABI,Abingdon Carpets,Charter Plain Loop Drysdale (5 M),Charter Plain Loop,Drysdale,5.0,22.04,48.0,Carpet,Wool,
CA51498ABI,Abingdon Carpets,Charter Plain Loop Galway (2.5 M),Charter Plain Loop,Galway,2.5,22.04,48.0,Carpet,Wool,
CA14793ABI,Abingdon Carpets,Charter Plain Loop Galway (4 M),Charter Plain Loop,Galway,4.0,22.04,48.0,Carpet,Wool,
CA31361ABI,Abingdon Carpets,Charter Plain Loop Galway (5 M),Charter Plain Loop,Galway,5.0,22.04,48.0,Carpet,Wool,
CA42321ABI,Abingdon Carpets,Charter Plain Loop Herdwick (2.5 M),Charter Plain Loop,Herdwick,2.5,22.04,48.0,Carpet,Wool,
CA60256ABI,Abingdon Carpets,Charter Plain Loop Herdwick (4 M),Charter Plain Loop,Herdwick,4.0,22.04,48.0,Carpet,Wool,
CA15544ABI,Abingdon Carpets,Charter Plain Loop Herdwick (5 M),Charter Plain Loop,Herdwick,5.0,22.04,48.0,Carpet,Wool,
CA86096ABI,Abingdon Carpets,Charter Plain Loop Masam (2.5 M),Charter Plain Loop,Masam,2.5,22.04,48.0,Carpet,Wool,
CA32773ABI,Abingdon Carpets,Charter Plain Loop Masam (4 M),Charter Plain Loop,Masam,4.0,22.04,48.0,Carpet,Wool,
CA59659ABI,Abingdon Carpets,Charter Plain Loop Masam (5 M),Charter Plain Loop,Masam,5.0,22.04,48.0,Carpet,Wool,
CA41362ABI,Abingdon Carpets,Charter Plain Loop Merino (2.5 M),Charter Plain Loop,Merino,2.5,22.04,48.0,Carpet,Wool,
CA96109ABI,Abingdon Carpets,Charter Plain Loop Merino (4 M),Charter Plain Loop,Merino,4.0,22.04,48.0,Carpet,Wool,
CA85569ABI,Abingdon Carpets,Charter Plain Loop Merino (5 M),Charter Plain Loop,Merino,5.0,22.04,48.0,Carpet,Wool,
CA40902ABI,Abingdon Carpets,Charter Plain Loop Montadale (2.5 M),Charter Plain Loop,Montadale,2.5,22.04,48.0,Carpet,Wool,
CA81397ABI,Abingdon Carpets,Charter Plain Loop Montadale (4 M),Charter Plain Loop,Montadale,4.0,22.04,48.0,Carpet,Wool,
CA78589ABI,Abingdon Carpets,Charter Plain Loop Montadale (5 M),Charter Plain Loop,Montadale,5.0,22.04,48.0,Carpet,Wool,
CA42005ABI,Abingdon Carpets,Charter Plain Loop Perendale (2.5 M),Charter Plain Loop,Perendale,2.5,22.04,48.0,Carpet,Wool,
CA36706ABI,Abingdon Carpets,Charter Plain Loop Perendale (4 M),Charter Plain Loop,Perendale,4.0,22.04,48.0,Carpet,Wool,
CA34329ABI,Abingdon Carpets,Charter Plain Loop Perendale (5 M),Charter Plain Loop,Perendale,5.0,22.04,48.0,Carpet,Wool,
CA45080ABI,Abingdon Carpets,Charter Plain Loop Racka (2.5 M),Charter Plain Loop,Racka,2.5,22.04,48.0,Carpet,Wool,
CA16150ABI,Abingdon Carpets,Charter Plain Loop Racka (4 M),Charter Plain Loop,Racka,4.0,22.04,48.0,Carpet,Wool,
CA91343ABI,Abingdon Carpets,Charter Plain Loop Racka (5 M),Charter Plain Loop,Racka,5.0,22.04,48.0,Carpet,Wool,
CA97553ABI,Abingdon Carpets,Charter Plain Loop Romney (2.5 M),Charter Plain Loop,Romney,2.5,22.04,48.0,Carpet,Wool,
CA54056ABI,Abingdon Carpets,Charter Plain Loop Romney (4 M),Charter Plain Loop,Romney,4.0,22.04,48.0,Carpet,Wool,
CA86762ABI,Abingdon Carpets,Charter Plain Loop Romney (5 M),Charter Plain Loop,Romney,5.0,22.04,48.0,Carpet,Wool,
CA59865ABI,Abingdon Carpets,Charter Plain Loop Southdown (2.5 M),Charter Plain Loop,Southdown,2.5,22.04,48.0,Carpet,Wool,
CA82506ABI,Abingdon Carpets,Charter Plain Loop Southdown (4 M),Charter Plain Loop,Southdown,4.0,22.04,48.0,Carpet,Wool,
CA62134ABI,Abingdon Carpets,Charter Plain Loop Southdown (5 M),Charter Plain Loop,Southdown,5.0,22.04,48.0,Carpet,Wool,
CA25501ABI,Abingdon Carpets,Deep Feelings Americano (2.5 M),Deep Feelings,Americano,2.5,18.49,44.0,Carpet,Synthetic,
CA32181ABI,Abingdon Carpets,Deep Feelings Americano (4 M),Deep Feelings,Americano,4.0,18.49,44.0,Carpet,Synthetic,
CA40305ABI,Abingdon Carpets,Deep Feelings Americano (5 M),Deep Feelings,Americano,5.0,18.49,44.0,Carpet,Synthetic,
CA51966ABI,Abingdon Carpets,Deep Feelings Chenille (2.5 M),Deep Feelings,Chenille,2.5,18.49,44.0,Carpet,Synthetic,
CA73534ABI,Abingdon Carpets,Deep Feelings Chenille (4 M),Deep Feelings,Chenille,4.0,18.49,44.0,Carpet,Synthetic,
CA12530ABI,Abingdon Carpets,Deep Feelings Chenille (5 M),Deep Feelings,Chenille,5.0,18.49,44.0,Carpet,Synthetic,
CA99427ABI,Abingdon Carpets,Deep Feelings Cool Velvet (2.5 M),Deep Feelings,Cool Velvet,2.5,18.49,44.0,Carpet,Synthetic,
CA67943ABI,Abingdon Carpets,Deep Feelings Cool Velvet (4 M),Deep Feelings,Cool Velvet,4.0,18.49,44.0,Carpet,Synthetic,
CA92603ABI,Abingdon Carpets,Deep Feelings Cool Velvet (5 M),Deep Feelings,Cool Velvet,5.0,18.49,44.0,Carpet,Synthetic,
CA55197ABI,Abingdon Carpets,Deep Feelings Cornsilk (2.5 M),Deep Feelings,Cornsilk,2.5,18.49,44.0,Carpet,Synthetic,
CA79738ABI,Abingdon Carpets,Deep Feelings Cornsilk (4 M),Deep Feelings,Cornsilk,4.0,18.49,44.0,Carpet,Synthetic,
CA53299ABI,Abingdon Carpets,Deep Feelings Cornsilk (5 M),Deep Feelings,Cornsilk,5.0,18.49,44.0,Carpet,Synthetic,
CA45459ABI,Abingdon Carpets,Deep Feelings Dove Grey (2.5 M),Deep Feelings,Dove Grey,2.5,18.49,44.0,Carpet,Synthetic,
CA98913ABI,Abingdon Carpets,Deep Feelings Dove Grey (4 M),Deep Feelings,Dove Grey,4.0,18.49,44.0,Carpet,Synthetic,
CA17878ABI,Abingdon Carpets,Deep Feelings Dove Grey (5 M),Deep Feelings,Dove Grey,5.0,18.49,44.0,Carpet,Synthetic,
CA96383ABI,Abingdon Carpets,Deep Feelings Glacier (2.5 M),Deep Feelings,Glacier,2.5,18.49,44.0,Carpet,Synthetic,
CA28786ABI,Abingdon Carpets,Deep Feelings Glacier (4 M),Deep Feelings,Glacier,4.0,18.49,44.0,Carpet,Synthetic,
CA61868ABI,Abingdon Carpets,Deep Feelings Glacier (5 M),Deep Feelings,Glacier,5.0,18.49,44.0,Carpet,Synthetic,
CA44564ABI,Abingdon Carpets,Deep Feelings Hazel (2.5 M),Deep Feelings,Hazel,2.5,18.49,44.0,Carpet,Synthetic,
CA74440ABI,Abingdon Carpets,Deep Feelings Hazel (4 M),Deep Feelings,Hazel,4.0,18.49,44.0,Carpet,Synthetic,
CA84452ABI,Abingdon Carpets,Deep Feelings Hazel (5 M),Deep Feelings,Hazel,5.0,18.49,44.0,Carpet,Synthetic,
CA48761ABI,Abingdon Carpets,Deep Feelings Mercury (2.5 M),Deep Feelings,Mercury,2.5,18.49,44.0,Carpet,Synthetic,
CA14503ABI,Abingdon Carpets,Deep Feelings Mercury (4 M),Deep Feelings,Mercury,4.0,18.49,44.0,Carpet,Synthetic,
CA57936ABI,Abingdon Carpets,Deep Feelings Mercury (5 M),Deep Feelings,Mercury,5.0,18.49,44.0,Carpet,Synthetic,
CA24059ABI,Abingdon Carpets,Deep Feelings Nickel (2.5 M),Deep Feelings,Nickel,2.5,18.49,44.0,Carpet,Synthetic,
CA88794ABI,Abingdon Carpets,Deep Feelings Nickel (4 M),Deep Feelings,Nickel,4.0,18.49,44.0,Carpet,Synthetic,
CA56602ABI,Abingdon Carpets,Deep Feelings Nickel (5 M),Deep Feelings,Nickel,5.0,18.49,44.0,Carpet,Synthetic,
CA67496ABI,Abingdon Carpets,Deep Feelings Pashmina (2.5 M),Deep Feelings,Pashmina,2.5,18.49,44.0,Carpet,Synthetic,
CA28584ABI,Abingdon Carpets,Deep Feelings Pashmina (4 M),Deep Feelings,Pashmina,4.0,18.49,44.0,Carpet,Synthetic,
CA83462ABI,Abingdon Carpets,Deep Feelings Pashmina (5 M),Deep Feelings,Pashmina,5.0,18.49,44.0,Carpet,Synthetic,
CA28038ABI,Abingdon Carpets,Deep Feelings Pewter (2.5 M),Deep Feelings,Pewter,2.5,18.49,44.0,Carpet,Synthetic,
CA29832ABI,Abingdon Carpets,Deep Feelings Pewter (4 M),Deep Feelings,Pewter,4.0,18.49,44.0,Carpet,Synthetic,
CA58705ABI,Abingdon Carpets,Deep Feelings Pewter (5 M),Deep Feelings,Pewter,5.0,18.49,44.0,Carpet,Synthetic,
CA19873ABI,Abingdon Carpets,Deep Feelings Rich Caramel (2.5 M),Deep Feelings,Rich Caramel,2.5,18.49,44.0,Carpet,Synthetic,
CA57192ABI,Abingdon Carpets,Deep Feelings Rich Caramel (4 M),Deep Feelings,Rich Caramel,4.0,18.49,44.0,Carpet,Synthetic,
CA39414ABI,Abingdon Carpets,Deep Feelings Rich Caramel (5 M),Deep Feelings,Rich Caramel,5.0,18.49,44.0,Carpet,Synthetic,
CA80975ABI,Abingdon Carpets,Deep Feelings Shimmer (2.5 M),Deep Feelings,Shimmer,2.5,18.49,44.0,Carpet,Synthetic,
CA11445ABI,Abingdon Carpets,Deep Feelings Shimmer (4 M),Deep Feelings,Shimmer,4.0,18.49,44.0,Carpet,Synthetic,
CA34089ABI,Abingdon Carpets,Deep Feelings Shimmer (5 M),Deep Feelings,Shimmer,5.0,18.49,44.0,Carpet,Synthetic,
CA48323ABI,Abingdon Carpets,Deep Feelings Silver Cloud (2.5 M),Deep Feelings,Silver Cloud,2.5,18.49,44.0,Carpet,Synthetic,
CA57515ABI,Abingdon Carpets,Deep Feelings Silver Cloud (4 M),Deep Feelings,Silver Cloud,4.0,18.49,44.0,Carpet,Synthetic,
CA40251ABI,Abingdon Carpets,Deep Feelings Silver Cloud (5 M),Deep Feelings,Silver Cloud,5.0,18.49,44.0,Carpet,Synthetic,
CA38541ABI,Abingdon Carpets,Deep Feelings Truffle (2.5 M),Deep Feelings,Truffle,2.5,18.49,44.0,Carpet,Synthetic,
CA32048ABI,Abingdon Carpets,Deep Feelings Truffle (4 M),Deep Feelings,Truffle,4.0,18.49,44.0,Carpet,Synthetic,
CA64442ABI,Abingdon Carpets,Deep Feelings Truffle (5 M),Deep Feelings,Truffle,5.0,18.49,44.0,Carpet,Synthetic,
CA60242ABI,Abingdon Carpets,Deep Feelings Welsh Slate (2.5 M),Deep Feelings,Welsh Slate,2.5,18.49,44.0,Carpet,Synthetic,
CA23083ABI,Abingdon Carpets,Deep Feelings Welsh Slate (4 M),Deep Feelings,Welsh Slate,4.0,18.49,44.0,Carpet,Synthetic,
CA21230ABI,Abingdon Carpets,Deep Feelings Welsh Slate (5 M),Deep Feelings,Welsh Slate,5.0,18.49,44.0,Carpet,Synthetic,
CA76114ABI,Abingdon Carpets,Lasting Romance Americano (2.5 M),Lasting Romance,Americano,2.5,14.99,36.0,Carpet,Synthetic,
CA11602ABI,Abingdon Carpets,Lasting Romance Americano (4 M),Lasting Romance,Americano,4.0,14.99,36.0,Carpet,Synthetic,
CA60607ABI,Abingdon Carpets,Lasting Romance Americano (5 M),Lasting Romance,Americano,5.0,14.99,36.0,Carpet,Synthetic,
CA58052ABI,Abingdon Carpets,Lasting Romance Chenille (2.5 M),Lasting Romance,Chenille,2.5,14.99,36.0,Carpet,Synthetic,
CA86179ABI,Abingdon Carpets,Lasting Romance Chenille (4 M),Lasting Romance,Chenille,4.0,14.99,36.0,Carpet,Synthetic,
CA92084ABI,Abingdon Carpets,Lasting Romance Chenille (5 M),Lasting Romance,Chenille,5.0,14.99,36.0,Carpet,Synthetic,
CA88431ABI,Abingdon Carpets,Lasting Romance Cool Velvet (2.5 M),Lasting Romance,Cool Velvet,2.5,14.99,36.0,Carpet,Synthetic,
CA85219ABI,Abingdon Carpets,Lasting Romance Cool Velvet (4 M),Lasting Romance,Cool Velvet,4.0,14.99,36.0,Carpet,Synthetic,
CA37173ABI,Abingdon Carpets,Lasting Romance Cool Velvet (5 M),Lasting Romance,Cool Velvet,5.0,14.99,36.0,Carpet,Synthetic,
CA67435ABI,Abingdon Carpets,Lasting Romance Cornsilk (2.5 M),Lasting Romance,Cornsilk,2.5,14.99,36.0,Carpet,Synthetic,
CA12160ABI,Abingdon Carpets,Lasting Romance Cornsilk (4 M),Lasting Romance,Cornsilk,4.0,14.99,36.0,Carpet,Synthetic,
CA92866ABI,Abingdon Carpets,Lasting Romance Cornsilk (5 M),Lasting Romance,Cornsilk,5.0,14.99,36.0,Carpet,Synthetic,
CA82287ABI,Abingdon Carpets,Lasting Romance Dove Grey (2.5 M),Lasting Romance,Dove Grey,2.5,14.99,36.0,Carpet,Synthetic,
CA42858ABI,Abingdon Carpets,Lasting Romance Dove Grey (4 M),Lasting Romance,Dove Grey,4.0,14.99,36.0,Carpet,Synthetic,
CA16204ABI,Abingdon Carpets,Lasting Romance Dove Grey (5 M),Lasting Romance,Dove Grey,5.0,14.99,36.0,Carpet,Synthetic,
CA33236ABI,Abingdon Carpets,Lasting Romance Glacier (2.5 M),Lasting Romance,Glacier,2.5,14.99,36.0,Carpet,Synthetic,
CA48626ABI,Abingdon Carpets,Lasting Romance Glacier (4 M),Lasting Romance,Glacier,4.0,14.99,36.0,Carpet,Synthetic,
CA77148ABI,Abingdon Carpets,Lasting Romance Glacier (5 M),Lasting Romance,Glacier,5.0,14.99,36.0,Carpet,Synthetic,
CA59620ABI,Abingdon Carpets,Lasting Romance Hazel (2.5 M),Lasting Romance,Hazel,2.5,14.99,36.0,Carpet,Synthetic,
CA29174ABI,Abingdon Carpets,Lasting Romance Hazel (4 M),Lasting Romance,Hazel,4.0,14.99,36.0,Carpet,Synthetic,
CA73705ABI,Abingdon Carpets,Lasting Romance Hazel (5 M),Lasting Romance,Hazel,5.0,14.99,36.0,Carpet,Synthetic,
CA97631ABI,Abingdon Carpets,Lasting Romance Mercury (2.5 M),Lasting Romance,Mercury,2.5,14.99,36.0,Carpet,Synthetic,
CA80606ABI,Abingdon Carpets,Lasting Romance Mercury (4 M),Lasting Romance,Mercury,4.0,14.99,36.0,Carpet,Synthetic,
CA92651ABI,Abingdon Carpets,Lasting Romance Mercury (5 M),Lasting Romance,Mercury,5.0,14.99,36.0,Carpet,Synthetic,
CA45072ABI,Abingdon Carpets,Lasting Romance Nickel (2.5 M),Lasting Romance,Nickel,2.5,14.99,36.0,Carpet,Synthetic,
CA84731ABI,Abingdon Carpets,Lasting Romance Nickel (4 M),Lasting Romance,Nickel,4.0,14.99,36.0,Carpet,Synthetic,
CA56221ABI,Abingdon Carpets,Lasting Romance Nickel (5 M),Lasting Romance,Nickel,5.0,14.99,36.0,Carpet,Synthetic,
CA70306ABI,Abingdon Carpets,Lasting Romance Pashmina (2.5 M),Lasting Romance,Pashmina,2.5,14.99,36.0,Carpet,Synthetic,
CA95278ABI,Abingdon Carpets,Lasting Romance Pashmina (4 M),Lasting Romance,Pashmina,4.0,14.99,36.0,Carpet,Synthetic,
CA58265ABI,Abingdon Carpets,Lasting Romance Pashmina (5 M),Lasting Romance,Pashmina,5.0,14.99,36.0,Carpet,Synthetic,
CA92347ABI,Abingdon Carpets,Lasting Romance Pewter (2.5 M),Lasting Romance,Pewter,2.5,14.99,36.0,Carpet,Synthetic,
CA54457ABI,Abingdon Carpets,Lasting Romance Pewter (4 M),Lasting Romance,Pewter,4.0,14.99,36.0,Carpet,Synthetic,
CA44534ABI,Abingdon Carpets,Lasting Romance Pewter (5 M),Lasting Romance,Pewter,5.0,14.99,36.0,Carpet,Synthetic,
CA79096ABI,Abingdon Carpets,Lasting Romance Rich Caramel (2.5 M),Lasting Romance,Rich Caramel,2.5,14.99,36.0,Carpet,Synthetic,
CA18848ABI,Abingdon Carpets,Lasting Romance Rich Caramel (4 M),Lasting Romance,Rich Caramel,4.0,14.99,36.0,Carpet,Synthetic,
CA98379ABI,Abingdon Carpets,Lasting Romance Rich Caramel (5 M),Lasting Romance,Rich Caramel,5.0,14.99,36.0,Carpet,Synthetic,
CA39908ABI,Abingdon Carpets,Lasting Romance Shimmer (2.5 M),Lasting Romance,Shimmer,2.5,14.99,36.0,Carpet,Synthetic,
CA51044ABI,Abingdon Carpets,Lasting Romance Shimmer (4 M),Lasting Romance,Shimmer,4.0,14.99,36.0,Carpet,Synthetic,
CA52051ABI,Abingdon Carpets,Lasting Romance Shimmer (5 M),Lasting Romance,Shimmer,5.0,14.99,36.0,Carpet,Synthetic,
CA58852ABI,Abingdon Carpets,Lasting Romance Silver Cloud (2.5 M),Lasting Romance,Silver Cloud,2.5,14.99,36.0,Carpet,Synthetic,
CA40044ABI,Abingdon Carpets,Lasting Romance Silver Cloud (4 M),Lasting Romance,Silver Cloud,4.0,14.99,36.0,Carpet,Synthetic,
CA80441ABI,Abingdon Carpets,Lasting Romance Silver Cloud (5 M),Lasting Romance,Silver Cloud,5.0,14.99,36.0,Carpet,Synthetic,
CA70719ABI,Abingdon Carpets,Lasting Romance Truffle (2.5 M),Lasting Romance,Truffle,2.5,14.99,36.0,Carpet,Synthetic,
CA87128ABI,Abingdon Carpets,Lasting Romance Truffle (4 M),Lasting Romance,Truffle,4.0,14.99,36.0,Carpet,Synthetic,
CA14915ABI,Abingdon Carpets,Lasting Romance Truffle (5 M),Lasting Romance,Truffle,5.0,14.99,36.0,Carpet,Synthetic,
CA70205ABI,Abingdon Carpets,Lasting Romance Welsh Slate (2.5 M),Lasting Romance,Welsh Slate,2.5,14.99,36.0,Carpet,Synthetic,
CA81676ABI,Abingdon Carpets,Lasting Romance Welsh Slate (4 M),Lasting Romance,Welsh Slate,4.0,14.99,36.0,Carpet,Synthetic,
CA51227ABI,Abingdon Carpets,Lasting Romance Welsh Slate (5 M),Lasting Romance,Welsh Slate,5.0,14.99,36.0,Carpet,Synthetic,
CA84649ABI,Abingdon Carpets,Royal Sovereign Biscotti (2.5 M),Royal Sovereign,Biscotti,2.5,13.64,33.0,Carpet,Wool,
CA60887ABI,Abingdon Carpets,Royal Sovereign Biscotti (4 M),Royal Sovereign,Biscotti,4.0,13.64,33.0,Carpet,Wool,
CA63042ABI,Abingdon Carpets,Royal Sovereign Biscotti (5 M),Royal Sovereign,Biscotti,5.0,13.64,33.0,Carpet,Wool,
CA29222ABI,Abingdon Carpets,Royal Sovereign Bone (2.5 M),Royal Sovereign,Bone,2.5,13.64,33.0,Carpet,Wool,
CA37443ABI,Abingdon Carpets,Royal Sovereign Bone (4 M),Royal Sovereign,Bone,4.0,13.64,33.0,Carpet,Wool,
CA58030ABI,Abingdon Carpets,Royal Sovereign Bone (5 M),Royal Sovereign,Bone,5.0,13.64,33.0,Carpet,Wool,
CA40025ABI,Abingdon Carpets,Royal Sovereign Cobblestone (2.5 M),Royal Sovereign,Cobblestone,2.5,13.64,33.0,Carpet,Wool,
CA54443ABI,Abingdon Carpets,Royal Sovereign Cobblestone (4 M),Royal Sovereign,Cobblestone,4.0,13.64,33.0,Carpet,Wool,
CA77541ABI,Abingdon Carpets,Royal Sovereign Cobblestone (5 M),Royal Sovereign,Cobblestone,5.0,13.64,33.0,Carpet,Wool,
CA84966ABI,Abingdon Carpets,Royal Sovereign Granola (2.5 M),Royal Sovereign,Granola,2.5,13.64,33.0,Carpet,Wool,
CA37733ABI,Abingdon Carpets,Royal Sovereign Granola (4 M),Royal Sovereign,Granola,4.0,13.64,33.0,Carpet,Wool,
CA87768ABI,Abingdon Carpets,Royal Sovereign Granola (5 M),Royal Sovereign,Granola,5.0,13.64,33.0,Carpet,Wool,
CA43565ABI,Abingdon Carpets,Royal Sovereign Husky Grey (2.5 M),Royal Sovereign,Husky Grey,2.5,13.64,33.0,Carpet,Wool,
CA89411ABI,Abingdon Carpets,Royal Sovereign Husky Grey (4 M),Royal Sovereign,Husky Grey,4.0,13.64,33.0,Carpet,Wool,
CA21261ABI,Abingdon Carpets,Royal Sovereign Husky Grey (5 M),Royal Sovereign,Husky Grey,5.0,13.64,33.0,Carpet,Wool,
CA83098ABI,Abingdon Carpets,Royal Sovereign Oatcake (2.5 M),Royal Sovereign,Oatcake,2.5,13.64,33.0,Carpet,Wool,
CA97815ABI,Abingdon Carpets,Royal Sovereign Oatcake (4 M),Royal Sovereign,Oatcake,4.0,13.64,33.0,Carpet,Wool,
